season,game_no,game_date,disam_name,player_name,goals_scored
1952/53,26,1953-01-01,Bainbridge,Bill Bainbridge,1
1952/53,26,1953-01-01,Done,Cyril Done,1
1952/53,27,1953-01-03,Davies,Ray Davies,1
1952/53,28,1953-01-10,Iceton,Lloyd Iceton,1
1952/53,29,1953-01-12,Done,Cyril Done,1
1952/53,32,1953-01-24,Done,Cyril Done,1
1952/53,32,1953-01-24,McDevitt,Kenny McDevitt,1
1952/53,33,1953-01-31,Done,Cyril Done,3
1952/53,33,1953-01-31,OG,OG,1
1952/53,35,1953-02-14,Harlock,Des Harlock,1
1952/53,35,1953-02-14,Atkinson,Harold Atkinson,1
1952/53,35,1953-02-14,Done,Cyril Done,1
1952/53,37,1953-02-28,McDevitt,Kenny McDevitt,1
1952/53,37,1953-02-28,Atkinson,Harold Atkinson,1
1952/53,37,1953-02-28,Done,Cyril Done,1
1952/53,37,1953-02-28,Iceton,Lloyd Iceton,1
1952/53,40,1953-03-14,Atkinson,Harold Atkinson,1
1952/53,41,1953-03-21,Williams R,Ray Williams,1
1952/53,41,1953-03-21,Eastham,Harry Eastham,1
1952/53,41,1953-03-21,Iceton,Lloyd Iceton,1
1952/53,42,1953-03-28,Done,Cyril Done,1
1952/53,43,1953-04-03,Davies,Ray Davies,1
1952/53,43,1953-04-03,Done,Cyril Done,1
1952/53,44,1953-04-04,Done,Cyril Done,2
1952/53,46,1953-04-11,Bainbridge,Bill Bainbridge,1
1952/53,46,1953-04-11,Done,Cyril Done,1
1952/53,47,1953-04-18,Done,Cyril Done,1
1952/53,48,1953-04-21,Done,Cyril Done,1
1952/53,48,1953-04-21,OG,OG,1
1952/53,49,1953-04-25,Davies,Ray Davies,1
1952/53,49,1953-04-25,Bainbridge,Bill Bainbridge,2
1952/53,49,1953-04-25,Jackson,Wiliam Jackson,1
1952/53,50,1953-04-28,Bainbridge,Bill Bainbridge,1
1953/54,1,1953-08-22,Done,Cyril Done,1
1953/54,1,1953-08-22,Iceton,Lloyd Iceton,1
1953/54,2,1953-08-25,Done,Cyril Done,1
1953/54,3,1953-08-29,Done,Cyril Done,1
1953/54,4,1953-09-01,McDevitt,Kenny McDevitt,1
1953/54,4,1953-09-01,Bainbridge,Bill Bainbridge,1
1953/54,4,1953-09-01,Atkinson,Harold Atkinson,1
1953/54,4,1953-09-01,Done,Cyril Done,2
1953/54,7,1953-09-12,Done,Cyril Done,1
1953/54,8,1953-09-15,McDevitt,Kenny McDevitt,1
1953/54,8,1953-09-15,Done,Cyril Done,3
1953/54,8,1953-09-15,Mycock,Tom Mycock,1
1953/54,8,1953-09-15,OG,OG,1
1953/54,9,1953-09-19,Done,Cyril Done,1
1953/54,11,1953-09-26,Davies R,Ray Davies,1
1953/54,12,1953-09-29,McDevitt,Kenny McDevitt,1
1953/54,12,1953-09-29,Done,Cyril Done,1
1953/54,13,1953-10-03,Done,Cyril Done,2
1953/54,14,1953-10-10,Williams R,Ray Williams,1
1953/54,16,1953-10-24,McDevitt,Kenny McDevitt,1
1953/54,17,1953-10-31,Atkinson,Harold Atkinson,2
1953/54,18,1953-11-07,Davies R,Ray Davies,1
1953/54,18,1953-11-07,Atkinson,Harold Atkinson,1
1953/54,20,1953-11-21,Done,Cyril Done,2
1953/54,21,1953-11-28,Millington,Ralph Millington,1
1953/54,22,1953-12-05,Done,Cyril Done,1
1953/54,23,1953-12-12,Williams R,Ray Williams,1
1953/54,23,1953-12-12,Done,Cyril Done,1
1953/54,24,1953-12-16,Williams R,Ray Williams,2
1953/54,24,1953-12-16,Done,Cyril Done,3
1953/54,27,1953-12-26,Jolley,Charlie Jolley,2
1953/54,28,1954-01-01,Atkinson,Harold Atkinson,3
1953/54,29,1954-01-02,Williams R,Ray Williams,1
1953/54,30,1954-01-09,Bainbridge,Bill Bainbridge,1
1953/54,30,1954-01-09,Done,Cyril Done,1
1953/54,31,1954-01-14,Atkinson,Harold Atkinson,1
1953/54,33,1954-01-23,Done,Cyril Done,1
1953/54,34,1954-02-20,Done,Cyril Done,1
1953/54,35,1954-02-27,Williams R,Ray Williams,1
1953/54,35,1954-02-27,Done,Cyril Done,1
1953/54,37,1954-03-06,Bainbridge,Bill Bainbridge,1
1953/54,38,1954-03-10,Bainbridge,Bill Bainbridge,1
1953/54,39,1954-03-13,Atkinson,Harold Atkinson,1
1953/54,39,1954-03-13,Woan,Don Woan,1
1953/54,40,1954-03-20,Atkinson,Harold Atkinson,1
1953/54,40,1954-03-20,Williams T,Tommy Williams,1
1953/54,42,1954-04-03,Atkinson,Harold Atkinson,1
1953/54,43,1954-04-05,Done,Cyril Done,1
1953/54,43,1954-04-05,Woan,Don Woan,1
1953/54,44,1954-04-10,Done,Cyril Done,1
1953/54,45,1954-04-16,Done,Cyril Done,1
1953/54,46,1954-04-17,Williams R,Ray Williams,1
1953/54,46,1954-04-17,Bainbridge,Bill Bainbridge,1
1953/54,46,1954-04-17,Done,Cyril Done,2
1953/54,47,1954-04-19,Atkinson,Harold Atkinson,1
1953/54,49,1954-04-24,Done,Cyril Done,1
1953/54,50,1954-04-27,Done,Cyril Done,1
1953/54,51,1954-04-29,Done,Cyril Done,1
1954/55,1,1954-08-21,OG,OG,1
1954/55,2,1954-08-24,Walls,Arthur Walls,1
1954/55,3,1954-08-28,Done,Cyril Done,1
1954/55,3,1954-08-28,Rosenthal,Abe Rosenthal,1
1954/55,4,1954-08-31,Done,Cyril Done,2
1954/55,5,1954-09-04,Walls,Arthur Walls,1
1954/55,5,1954-09-04,Done,Cyril Done,1
1954/55,5,1954-09-04,OG,OG,1
1954/55,6,1954-09-06,McDevitt,Kenny McDevitt,1
1954/55,10,1954-09-21,Rosenthal,Abe Rosenthal,1
1954/55,11,1954-09-25,Done,Cyril Done,1
1954/55,12,1954-09-27,Speakman,Sammy Speakman,1
1954/55,14,1954-10-09,Done,Cyril Done,1
1954/55,14,1954-10-09,Rosenthal,Abe Rosenthal,1
1954/55,15,1954-10-16,Done,Cyril Done,1
1954/55,16,1954-10-23,Done,Cyril Done,1
1954/55,17,1954-10-30,McDevitt,Kenny McDevitt,1
1954/55,17,1954-10-30,Done,Cyril Done,1
1954/55,18,1954-11-06,Done,Cyril Done,3
1954/55,19,1954-11-13,Done,Cyril Done,1
1954/55,20,1954-11-20,Done,Cyril Done,2
1954/55,20,1954-11-20,Rosenthal,Abe Rosenthal,1
1954/55,23,1954-12-04,Done,Cyril Done,2
1954/55,24,1954-12-18,Atkinson,Harold Atkinson,1
1954/55,25,1954-12-25,Millington,Ralph Millington,1
1954/55,27,1955-01-01,Davies,Ray Davies,1
1954/55,27,1955-01-01,Williams R,Ray Williams,1
1954/55,28,1955-01-22,McDevitt,Kenny McDevitt,2
1954/55,28,1955-01-22,Fleming,Mike Fleming,1
1954/55,29,1955-01-29,Williams R,Ray Williams,2
1954/55,30,1955-02-05,Jones,Derek Jones,1
1954/55,32,1955-02-19,Lamont,Bill Lamont,1
1954/55,32,1955-02-19,McDevitt,Kenny McDevitt,1
1954/55,32,1955-02-19,Williams R,Ray Williams,1
1954/55,35,1955-03-12,Atkinson,Harold Atkinson,2
1954/55,36,1955-03-19,Fleming,Mike Fleming,1
1954/55,37,1955-03-26,Lamont,Bill Lamont,1
1954/55,39,1955-04-02,McDevitt,Kenny McDevitt,1
1954/55,39,1955-04-02,Bell,Harold Bell,1
1954/55,40,1955-04-08,Bell,Harold Bell,2
1954/55,42,1955-04-11,Lamont,Bill Lamont,1
1954/55,42,1955-04-11,Atkinson,Harold Atkinson,3
1954/55,42,1955-04-11,Bell,Harold Bell,1
1954/55,42,1955-04-11,Fleming,Mike Fleming,1
1954/55,46,1955-04-26,McDevitt,Kenny McDevitt,1
1954/55,47,1955-04-30,Walls,Arthur Walls,1
1954/55,48,1955-05-02,Bell,Harold Bell,1
1955/56,2,1955-08-22,Bell,Harold Bell,1
1955/56,2,1955-08-22,Fleming,Mike Fleming,1
1955/56,2,1955-08-22,Tansey,Gerard Tansey,1
1955/56,4,1955-08-30,Kelly,Noel Kelly,1
1955/56,7,1955-09-10,Davies,Ray Davies,1
1955/56,7,1955-09-10,Speakman,Sammy Speakman,2
1955/56,7,1955-09-10,OG,OG,1
1955/56,8,1955-09-14,Davies,Ray Davies,1
1955/56,8,1955-09-14,Kidd,Jackie Kidd,1
1955/56,9,1955-09-17,McDevitt,Kenny McDevitt,1
1955/56,9,1955-09-17,Kelly,Noel Kelly,1
1955/56,9,1955-09-17,Speakman,Sammy Speakman,1
1955/56,10,1955-09-20,Kelly,Noel Kelly,1
1955/56,10,1955-09-20,Davies,Ray Davies,3
1955/56,13,1955-10-01,McDevitt,Kenny McDevitt,1
1955/56,13,1955-10-01,Davies,Ray Davies,1
1955/56,15,1955-10-15,Davies,Ray Davies,1
1955/56,15,1955-10-15,Speakman,Sammy Speakman,1
1955/56,17,1955-10-29,Williams R,Ray Williams,1
1955/56,18,1955-11-05,Speakman,Sammy Speakman,1
1955/56,19,1955-11-12,Davies,Ray Davies,1
1955/56,19,1955-11-12,Jones,Derek Jones,1
1955/56,20,1955-11-19,Speakman,Sammy Speakman,2
1955/56,21,1955-11-26,Jones,Derek Jones,2
1955/56,22,1955-12-03,McDevitt,Kenny McDevitt,1
1955/56,24,1955-12-17,McDevitt,Kenny McDevitt,1
1955/56,24,1955-12-17,Walls,Arthur Walls,1
1955/56,24,1955-12-17,Kidd,Jackie Kidd,1
1955/56,24,1955-12-17,Speakman,Sammy Speakman,1
1955/56,25,1955-12-24,McDevitt,Kenny McDevitt,1
1955/56,25,1955-12-24,Walls,Arthur Walls,1
1955/56,25,1955-12-24,Kidd,Jackie Kidd,1
1955/56,26,1955-12-26,Kieran,Len Kieran,1
1955/56,27,1955-12-27,Walls,Arthur Walls,1
1955/56,29,1956-01-02,Fleming,Mike Fleming,1
1955/56,31,1956-01-21,Stephens,Terry Stephens,1
1955/56,31,1956-01-21,Parnell,Frank Parnell,1
1955/56,32,1956-01-28,Parnell,Frank Parnell,1
1955/56,32,1956-01-28,Speakman,Sammy Speakman,1
1955/56,34,1956-02-11,McDevitt,Kenny McDevitt,1
1955/56,34,1956-02-11,Jones,Derek Jones,2
1955/56,34,1956-02-11,Stephens,Terry Stephens,1
1955/56,35,1956-02-18,Jones,Derek Jones,1
1955/56,35,1956-02-18,Speakman,Sammy Speakman,1
1955/56,37,1956-03-03,McDevitt,Kenny McDevitt,1
1955/56,37,1956-03-03,Stephens,Terry Stephens,1
1955/56,39,1956-03-17,Bell,Harold Bell,1
1955/56,40,1956-03-24,Jones,Derek Jones,1
1955/56,40,1956-03-24,Fleming,Mike Fleming,1
1955/56,44,1956-04-07,Jones,Derek Jones,1
1955/56,46,1956-04-18,Kelly,Noel Kelly,1
1955/56,46,1956-04-18,Jones,Derek Jones,1
1955/56,46,1956-04-18,Stephens,Terry Stephens,2
1955/56,46,1956-04-18,OG,OG,1
1956/57,1,1956-08-20,Gwatkin,Phil Gwatkin,1
1956/57,3,1956-08-28,Gwatkin,Phil Gwatkin,1
1956/57,3,1956-08-28,Kelly,Noel Kelly,1
1956/57,4,1956-09-01,Spink,Tony Spink,1
1956/57,4,1956-09-01,Kelly,Noel Kelly,1
1956/57,5,1956-09-04,Spink,Tony Spink,1
1956/57,8,1956-09-15,Jones,Derek Jones,1
1956/57,10,1956-09-22,Jones,Derek Jones,1
1956/57,11,1956-09-24,Godwin,Verdi Godwin,1
1956/57,12,1956-09-29,Williams T,Tommy Williams,1
1956/57,12,1956-09-29,Dodd,Jim Dodd,1
1956/57,12,1956-09-29,McDevitt,Kenny McDevitt,1
1956/57,14,1956-10-13,Dodd,Jim Dodd,1
1956/57,15,1956-10-20,Rees,Peter Rees,2
1956/57,16,1956-10-27,Parnell,Frank Parnell,1
1956/57,17,1956-11-03,Spink,Tony Spink,1
1956/57,17,1956-11-03,Rees,Peter Rees,1
1956/57,19,1956-11-17,Davies,Ray Davies,1
1956/57,20,1956-11-24,Davies,Ray Davies,1
1956/57,20,1956-11-24,Gwatkin,Phil Gwatkin,1
1956/57,20,1956-11-24,Godwin,Verdi Godwin,1
1956/57,20,1956-11-24,Hill,Alan Hill,1
1956/57,22,1956-12-15,OG,OG,2
1956/57,23,1956-12-22,Kieran,Len Kieran,1
1956/57,23,1956-12-22,Dodd,Jim Dodd,1
1956/57,23,1956-12-22,Fleming,Mike Fleming,1
1956/57,24,1956-12-25,Dodd,Jim Dodd,1
1956/57,26,1957-01-01,Gwatkin,Phil Gwatkin,1
1956/57,26,1957-01-01,Holder,Alan Holder,1
1956/57,26,1957-01-01,McDevitt,Kenny McDevitt,1
1956/57,27,1957-01-05,Gwatkin,Phil Gwatkin,1
1956/57,28,1957-01-12,Gwatkin,Phil Gwatkin,1
1956/57,28,1957-01-12,Dodd,Jim Dodd,2
1956/57,30,1957-01-26,Heydon,Jackie Heydon,1
1956/57,30,1957-01-26,Dodd,Jim Dodd,1
1956/57,31,1957-02-02,McDevitt,Kenny McDevitt,1
1956/57,31,1957-02-02,Dodd,Jim Dodd,1
1956/57,32,1957-02-09,Rees,Peter Rees,1
1956/57,36,1957-03-13,Molyneux,Bernard Molyneux,1
1956/57,40,1957-04-06,McDevitt,Kenny McDevitt,3
1956/57,40,1957-04-06,Dodd,Jim Dodd,1
1956/57,41,1957-04-08,McDevitt,Kenny McDevitt,1
1956/57,41,1957-04-08,Dodd,Jim Dodd,1
1956/57,42,1957-04-13,Kidd,Jackie Kidd,1
1956/57,42,1957-04-13,Molyneux,Bernard Molyneux,1
1956/57,44,1957-04-19,Kelly,Noel Kelly,1
1956/57,44,1957-04-19,Molyneux,Bernard Molyneux,1
1957/58,1,1957-08-24,Williams K,Keith Williams,1
1957/58,1,1957-08-24,Gaskell,Alec Gaskell,1
1957/58,1,1957-08-24,Eglington,Tommy Eglington,1
1957/58,2,1957-08-26,Gaskell,Alec Gaskell,1
1957/58,3,1957-08-31,Eglington,Tommy Eglington,1
1957/58,5,1957-09-07,Williams K,Keith Williams,1
1957/58,6,1957-09-09,Eglington,Tommy Eglington,1
1957/58,7,1957-09-14,Eglington,Tommy Eglington,1
1957/58,8,1957-09-16,Williams K,Keith Williams,1
1957/58,8,1957-09-16,Gaskell,Alec Gaskell,1
1957/58,9,1957-09-21,McDonnell,Charlie McDonnell,1
1957/58,9,1957-09-21,Williams K,Keith Williams,3
1957/58,9,1957-09-21,Crossan,Eddie Crossan,1
1957/58,10,1957-09-23,Crossan,Eddie Crossan,1
1957/58,11,1957-09-28,Fleming,Mike Fleming,1
1957/58,13,1957-10-05,Crossan,Eddie Crossan,1
1957/58,13,1957-10-05,Eglington,Tommy Eglington,1
1957/58,14,1957-10-12,Crossan,Eddie Crossan,1
1957/58,15,1957-10-19,Jones,Derek Jones,2
1957/58,15,1957-10-19,Williams K,Keith Williams,2
1957/58,16,1957-10-26,McDonnell,Charlie McDonnell,1
1957/58,16,1957-10-26,Williams K,Keith Williams,1
1957/58,16,1957-10-26,Jones,Derek Jones,1
1957/58,17,1957-11-02,McDonnell,Charlie McDonnell,1
1957/58,18,1957-11-09,Williams K,Keith Williams,1
1957/58,18,1957-11-09,Jones,Derek Jones,1
1957/58,19,1957-11-16,Williams K,Keith Williams,1
1957/58,19,1957-11-16,Eglington,Tommy Eglington,1
1957/58,20,1957-11-23,Charlton,Wilf Charlton,1
1957/58,20,1957-11-23,Williams K,Keith Williams,2
1957/58,20,1957-11-23,Crossan,Eddie Crossan,1
1957/58,21,1957-11-30,Williams K,Keith Williams,2
1957/58,22,1957-12-07,Williams K,Keith Williams,1
1957/58,22,1957-12-07,Dodd,Jim Dodd,1
1957/58,22,1957-12-07,Eglington,Tommy Eglington,1
1957/58,23,1957-12-14,Farrell,Peter Farrell,1
1957/58,23,1957-12-14,Williams K,Keith Williams,1
1957/58,23,1957-12-14,Dodd,Jim Dodd,1
1957/58,24,1957-12-21,Williams K,Keith Williams,1
1957/58,24,1957-12-21,Eglington,Tommy Eglington,1
1957/58,25,1957-12-25,McDevitt,Kenny McDevitt,1
1957/58,25,1957-12-25,McDonnell,Charlie McDonnell,1
1957/58,25,1957-12-25,Eglington,Tommy Eglington,2
1957/58,26,1957-12-26,Dodd,Jim Dodd,1
1957/58,27,1957-12-28,Williams K,Keith Williams,1
1957/58,28,1958-01-01,Williams K,Keith Williams,3
1957/58,28,1958-01-01,Dodd,Jim Dodd,3
1957/58,30,1958-01-11,Williams K,Keith Williams,1
1957/58,30,1958-01-11,Dodd,Jim Dodd,1
1957/58,31,1958-01-18,McDevitt,Kenny McDevitt,1
1957/58,31,1958-01-18,Williams K,Keith Williams,1
1957/58,31,1958-01-18,Crossan,Eddie Crossan,1
1957/58,34,1958-02-15,Williams K,Keith Williams,3
1957/58,36,1958-03-01,Williams K,Keith Williams,1
1957/58,36,1958-03-01,Gaskell,Alec Gaskell,3
1957/58,36,1958-03-01,Eglington,Tommy Eglington,1
1957/58,38,1958-03-15,Finney,Ken Finney,2
1957/58,40,1958-03-22,Charlton,Wilf Charlton,1
1957/58,41,1958-03-29,McDevitt,Kenny McDevitt,1
1957/58,41,1958-03-29,Finney,Ken Finney,1
1957/58,41,1958-03-29,Rowley,Tony Rowley,1
1957/58,41,1958-03-29,Eglington,Tommy Eglington,1
1957/58,42,1958-04-04,Eglington,Tommy Eglington,1
1957/58,43,1958-04-05,Williams K,Keith Williams,1
1957/58,43,1958-04-05,Dodd,Jim Dodd,1
1957/58,45,1958-04-12,OG,OG,1
1957/58,46,1958-04-19,Williams K,Keith Williams,1
1957/58,48,1958-04-26,McDevitt,Kenny McDevitt,1
1957/58,48,1958-04-26,Dodd,Jim Dodd,1
1957/58,49,1958-04-30,McDevitt,Kenny McDevitt,1
1957/58,49,1958-04-30,Eglington,Tommy Eglington,1
1958/59,1,1958-08-23,McDonnell,Charlie McDonnell,2
1958/59,1,1958-08-23,OG,OG,1
1958/59,2,1958-08-25,Rowley,Tony Rowley,1
1958/59,4,1958-09-01,Rowley,Tony Rowley,1
1958/59,4,1958-09-01,Williams K,Keith Williams,1
1958/59,6,1958-09-10,Williams K,Keith Williams,1
1958/59,6,1958-09-10,Rowley,Tony Rowley,1
1958/59,6,1958-09-10,McDonnell,Charlie McDonnell,1
1958/59,7,1958-09-13,Williams K,Keith Williams,3
1958/59,8,1958-09-15,McDonnell,Charlie McDonnell,1
1958/59,10,1958-09-23,Williams K,Keith Williams,2
1958/59,10,1958-09-23,McDonnell,Charlie McDonnell,2
1958/59,11,1958-09-27,Williams K,Keith Williams,2
1958/59,11,1958-09-27,McDonnell,Charlie McDonnell,1
1958/59,12,1958-09-29,Williams K,Keith Williams,1
1958/59,12,1958-09-29,OG,OG,1
1958/59,15,1958-10-11,Dodd,Jim Dodd,1
1958/59,16,1958-10-18,Williams K,Keith Williams,1
1958/59,16,1958-10-18,Green,Johnny Green,1
1958/59,17,1958-10-25,Green,Johnny Green,1
1958/59,17,1958-10-25,Eglington,Tommy Eglington,1
1958/59,18,1958-11-01,Eglington,Tommy Eglington,1
1958/59,19,1958-11-08,Rowley,Tony Rowley,1
1958/59,19,1958-11-08,OG,OG,1
1958/59,20,1958-11-15,Finney,Ken Finney,1
1958/59,20,1958-11-15,Williams K,Keith Williams,4
1958/59,20,1958-11-15,Rowley,Tony Rowley,1
1958/59,20,1958-11-15,Green,Johnny Green,1
1958/59,20,1958-11-15,Eglington,Tommy Eglington,1
1958/59,21,1958-11-22,Rowley,Tony Rowley,2
1958/59,22,1958-11-29,Rowley,Tony Rowley,1
1958/59,23,1958-12-06,Rowley,Tony Rowley,1
1958/59,24,1958-12-13,Williams K,Keith Williams,2
1958/59,24,1958-12-13,Rowley,Tony Rowley,2
1958/59,24,1958-12-13,Green,Johnny Green,1
1958/59,26,1958-12-26,McDonnell,Charlie McDonnell,2
1958/59,27,1958-12-27,McDonnell,Charlie McDonnell,1
1958/59,27,1958-12-27,Dodd,Jim Dodd,3
1958/59,28,1959-01-01,McDonnell,Charlie McDonnell,1
1958/59,29,1959-01-24,McDonnell,Charlie McDonnell,1
1958/59,31,1959-02-07,Williams K,Keith Williams,1
1958/59,31,1959-02-07,Rowley,Tony Rowley,1
1958/59,32,1959-02-14,Williams K,Keith Williams,1
1958/59,33,1959-02-21,Williams K,Keith Williams,1
1958/59,33,1959-02-21,Rowley,Tony Rowley,2
1958/59,33,1959-02-21,Eglington,Tommy Eglington,1
1958/59,34,1959-02-23,Rowley,Tony Rowley,2
1958/59,34,1959-02-23,Green,Johnny Green,1
1958/59,35,1959-02-28,Finney,Ken Finney,2
1958/59,36,1959-03-07,Rowley,Tony Rowley,1
1958/59,36,1959-03-07,Green,Johnny Green,1
1958/59,36,1959-03-07,Eglington,Tommy Eglington,1
1958/59,38,1959-03-14,Rowley,Tony Rowley,1
1958/59,38,1959-03-14,McDonnell,Charlie McDonnell,1
1958/59,39,1959-03-16,Rowley,Tony Rowley,2
1958/59,41,1959-03-27,Williams K,Keith Williams,1
1958/59,42,1959-03-28,Williams K,Keith Williams,1
1958/59,42,1959-03-28,Rowley,Tony Rowley,1
1958/59,44,1959-04-04,Williams K,Keith Williams,1
1958/59,44,1959-04-04,Rowley,Tony Rowley,1
1958/59,45,1959-04-11,Williams K,Keith Williams,2
1958/59,45,1959-04-11,McDonnell,Charlie McDonnell,1
1958/59,46,1959-04-18,Finney,Ken Finney,1
1958/59,46,1959-04-18,Williams K,Keith Williams,1
1958/59,46,1959-04-18,Rowley,Tony Rowley,4
1958/59,46,1959-04-18,Eglington,Tommy Eglington,1
1958/59,46,1959-04-18,OG,OG,2
1959/60,1,1959-08-22,Finney,Ken Finney,1
1959/60,1,1959-08-22,Rowley,Tony Rowley,1
1959/60,1,1959-08-22,Eglington,Tommy Eglington,3
1959/60,3,1959-08-29,Eglington,Tommy Eglington,1
1959/60,5,1959-09-05,Charlton,Wilf Charlton,1
1959/60,5,1959-09-05,Finney,Ken Finney,1
1959/60,5,1959-09-05,Williams K,Keith Williams,1
1959/60,5,1959-09-05,Rowley,Tony Rowley,1
1959/60,5,1959-09-05,Mulkerrin,Jimmy Mulkerrin,1
1959/60,5,1959-09-05,Eglington,Tommy Eglington,1
1959/60,6,1959-09-07,Rowley,Tony Rowley,1
1959/60,7,1959-09-12,Williams K,Keith Williams,2
1959/60,7,1959-09-12,Mulkerrin,Jimmy Mulkerrin,2
1959/60,8,1959-09-14,Finney,Ken Finney,1
1959/60,8,1959-09-14,Williams K,Keith Williams,1
1959/60,9,1959-09-19,Eglington,Tommy Eglington,1
1959/60,12,1959-09-28,Jones,Derek Jones,2
1959/60,12,1959-09-28,Eglington,Tommy Eglington,1
1959/60,15,1959-10-10,McDonnell,Charlie McDonnell,1
1959/60,16,1959-10-12,Finney,Ken Finney,1
1959/60,16,1959-10-12,Jones,Derek Jones,1
1959/60,16,1959-10-12,McDonnell,Charlie McDonnell,1
1959/60,17,1959-10-17,Eglington,Tommy Eglington,1
1959/60,18,1959-10-24,Charlton,Wilf Charlton,1
1959/60,19,1959-10-31,Williams K,Keith Williams,1
1959/60,19,1959-10-31,McDonnell,Charlie McDonnell,1
1959/60,19,1959-10-31,Eglington,Tommy Eglington,1
1959/60,20,1959-11-07,Mulkerrin,Jimmy Mulkerrin,1
1959/60,20,1959-11-07,Eglington,Tommy Eglington,2
1959/60,23,1959-11-28,Rowley,Tony Rowley,1
1959/60,23,1959-11-28,Eglington,Tommy Eglington,1
1959/60,24,1959-12-12,Williams K,Keith Williams,1
1959/60,24,1959-12-12,Rowley,Tony Rowley,1
1959/60,24,1959-12-12,McDonnell,Charlie McDonnell,2
1959/60,25,1959-12-19,Williams K,Keith Williams,1
1959/60,25,1959-12-19,Rowley,Tony Rowley,2
1959/60,26,1959-12-26,Rowley,Tony Rowley,1
1959/60,26,1959-12-26,McDonnell,Charlie McDonnell,1
1959/60,28,1960-01-02,Finney,Ken Finney,1
1959/60,29,1960-01-16,Harrop,Bobby Harrop,1
1959/60,31,1960-01-30,Rowley,Tony Rowley,2
1959/60,31,1960-01-30,Mulkerrin,Jimmy Mulkerrin,2
1959/60,32,1960-02-13,Finney,Ken Finney,1
1959/60,33,1960-02-22,Williams K,Keith Williams,1
1959/60,33,1960-02-22,Rowley,Tony Rowley,1
1959/60,34,1960-02-27,Rowley,Tony Rowley,1
1959/60,34,1960-02-27,Mulkerrin,Jimmy Mulkerrin,1
1959/60,35,1960-02-29,Rowley,Tony Rowley,1
1959/60,35,1960-02-29,OG,OG,1
1959/60,37,1960-03-12,Williams K,Keith Williams,1
1959/60,38,1960-03-19,Williams K,Keith Williams,1
1959/60,39,1960-03-28,Barnett,Graham Barnett,1
1959/60,40,1960-04-02,Barnett,Graham Barnett,1
1959/60,41,1960-04-09,Bracewell,Ken Bracewell,1
1959/60,41,1960-04-09,Barnett,Graham Barnett,1
1959/60,42,1960-04-15,McDonnell,Charlie McDonnell,1
1959/60,42,1960-04-15,Barnett,Graham Barnett,1
1959/60,44,1960-04-18,Williams K,Keith Williams,1
1959/60,46,1960-04-25,Rowley,Tony Rowley,1
1959/60,46,1960-04-25,Barnett,Graham Barnett,1
1959/60,47,1960-04-30,Hood,Jackie Hood,2
1960/61,1,1960-08-20,Barnett,Graham Barnett,1
1960/61,2,1960-08-22,Finney,Ken Finney,1
1960/61,2,1960-08-22,Barnett,Graham Barnett,1
1960/61,5,1960-09-03,Finney,Ken Finney,1
1960/61,5,1960-09-03,Onyeali,Elkanah Onyeali,2
1960/61,5,1960-09-03,Eglington,Tommy Eglington,1
1960/61,6,1960-09-05,Finney,Ken Finney,1
1960/61,6,1960-09-05,Onyeali,Elkanah Onyeali,1
1960/61,8,1960-09-12,Williams K,Keith Williams,1
1960/61,8,1960-09-12,Eglington,Tommy Eglington,1
1960/61,9,1960-09-17,Williams K,Keith Williams,3
1960/61,9,1960-09-17,Onyeali,Elkanah Onyeali,1
1960/61,10,1960-09-22,Barnett,Graham Barnett,2
1960/61,11,1960-09-24,Onyeali,Elkanah Onyeali,1
1960/61,12,1960-09-26,Finney,Ken Finney,1
1960/61,12,1960-09-26,Williams K,Keith Williams,1
1960/61,13,1960-10-01,Eglington,Tommy Eglington,1
1960/61,14,1960-10-08,Onyeali,Elkanah Onyeali,1
1960/61,15,1960-10-15,Harrop,Bobby Harrop,1
1960/61,15,1960-10-15,Onyeali,Elkanah Onyeali,1
1960/61,16,1960-10-22,Finney,Ken Finney,2
1960/61,16,1960-10-22,Williams K,Keith Williams,1
1960/61,17,1960-10-24,Onyeali,Elkanah Onyeali,1
1960/61,17,1960-10-24,Eglington,Tommy Eglington,1
1960/61,18,1960-10-29,Williams K,Keith Williams,1
1960/61,18,1960-10-29,Rowley,Tony Rowley,1
1960/61,18,1960-10-29,Eglington,Tommy Eglington,1
1960/61,19,1960-11-05,Williams K,Keith Williams,1
1960/61,20,1960-11-12,Williams K,Keith Williams,1
1960/61,21,1960-11-16,Williams K,Keith Williams,1
1960/61,21,1960-11-16,Rowley,Tony Rowley,1
1960/61,22,1960-11-19,Williams K,Keith Williams,1
1960/61,23,1960-11-30,Williams K,Keith Williams,1
1960/61,24,1960-12-03,Williams K,Keith Williams,1
1960/61,24,1960-12-03,Onyeali,Elkanah Onyeali,1
1960/61,25,1960-12-05,Rowley,Tony Rowley,1
1960/61,26,1960-12-10,Rowley,Tony Rowley,2
1960/61,27,1960-12-19,Williams K,Keith Williams,1
1960/61,27,1960-12-19,Rowley,Tony Rowley,1
1960/61,30,1960-12-27,Williams K,Keith Williams,1
1960/61,30,1960-12-27,Rowley,Tony Rowley,1
1960/61,30,1960-12-27,Barnett,Graham Barnett,1
1960/61,31,1960-12-31,Rowley,Tony Rowley,1
1960/61,31,1960-12-31,Price,Ken Price,1
1960/61,32,1961-01-02,Eglington,Tommy Eglington,1
