season,game_no,player_name,shirt_no,role,on_for,off_for
1938/39,2,Clark,5,starter,,
1938/39,2,Day,6,starter,,
1938/39,2,Dellow,7,starter,,
1938/39,2,Cassidy,8,starter,,
1938/39,2,Waring,9,starter,,
1938/39,2,Docking,10,starter,,
1938/39,2,Eden,11,starter,,
1938/39,3,Curnow,1,starter,,
1938/39,3,Hamilton,2,starter,,
1938/39,3,Wassell,3,starter,,
1938/39,3,Flowers,4,starter,,
1938/39,3,Obrey,5,starter,,
1938/39,3,Day,6,starter,,
1938/39,3,Dellow,7,starter,,
1938/39,3,Cassidy,8,starter,,
1938/39,3,Waring,9,starter,,
1938/39,3,Kearney,10,starter,,
1938/39,3,Eden,11,starter,,
1938/39,4,Curnow,1,starter,,
1938/39,4,Hamilton,2,starter,,
1938/39,4,Wassell,3,starter,,
1938/39,4,Flowers,4,starter,,
1938/39,4,Clark,5,starter,,
1938/39,4,Day,6,starter,,
1938/39,4,Dellow,7,starter,,
1938/39,4,Cassidy,8,starter,,
1938/39,4,Waring,9,starter,,
1938/39,4,Docking,10,starter,,
1938/39,4,Eden,11,starter,,
1938/39,5,Curnow,1,starter,,
1938/39,5,Perfect,2,starter,,
1938/39,5,Wassell,3,starter,,
1938/39,5,Anderson,4,starter,,
1938/39,5,Clark,5,starter,,
1938/39,5,Day,6,starter,,
1938/39,5,Dellow,7,starter,,
1938/39,5,Waring,8,starter,,
1938/39,5,Buckley,9,starter,,
1938/39,5,Cassidy,10,starter,,
1938/39,5,Eden,11,starter,,
1938/39,6,Curnow,1,starter,,
1938/39,6,Perfect,2,starter,,
1938/39,6,Wassell,3,starter,,
1938/39,6,Flowers,4,starter,,
1938/39,6,Clark,5,starter,,
1938/39,6,Anderson,6,starter,,
1938/39,6,Dellow,7,starter,,
1938/39,6,Waring,8,starter,,
1938/39,6,Buckley,9,starter,,
1938/39,6,Cassidy,10,starter,,
1938/39,6,Eden,11,starter,,
1938/39,7,Curnow,1,starter,,
1938/39,7,Perfect,2,starter,,
1938/39,7,Wassell,3,starter,,
1938/39,7,Kearns,4,starter,,
1938/39,7,Clark,5,starter,,
1938/39,7,Flowers,6,starter,,
1938/39,7,Dellow,7,starter,,
1938/39,7,Cassidy,8,starter,,
1938/39,7,Waring,9,starter,,
1938/39,7,Day,10,starter,,
1938/39,7,Eden,11,starter,,
1938/39,8,Curnow,1,starter,,
1938/39,8,Perfect,2,starter,,
1938/39,8,Wassell,3,starter,,
1938/39,8,Flowers,4,starter,,
1938/39,8,Obrey,5,starter,,
1938/39,8,Spencer R,6,starter,,
1938/39,8,Eden,7,starter,,
1938/39,8,Dellow,8,starter,,
1938/39,8,Waring,9,starter,,
1938/39,8,Docking,10,starter,,
1938/39,8,Griffiths,11,starter,,
1938/39,9,Curnow,1,starter,,
1938/39,9,Perfect,2,starter,,
1938/39,9,Wassell,3,starter,,
1938/39,9,Anderson,4,starter,,
1938/39,9,Obrey,5,starter,,
1938/39,9,Spencer R,6,starter,,
1938/39,9,Dellow,7,starter,,
1938/39,9,Cassidy,8,starter,,
1938/39,9,Waring,9,starter,,
1938/39,9,Docking,10,starter,,
1938/39,9,Griffiths,11,starter,,
1938/39,10,Lewis,1,starter,,
1938/39,10,Hamilton,2,starter,,
1938/39,10,Wassell,3,starter,,
1938/39,10,Perfect,4,starter,,
1938/39,10,Obrey,5,starter,,
1938/39,10,Day,6,starter,,
1938/39,10,Dellow,7,starter,,
1938/39,10,Cassidy,8,starter,,
1938/39,10,Buckley,9,starter,,
1938/39,10,Docking,10,starter,,
1938/39,10,Eden,11,starter,,
1938/39,11,Lewis,1,starter,,
1938/39,11,Perfect,2,starter,,
1938/39,11,Wassell,3,starter,,
1938/39,11,Clark,4,starter,,
1938/39,11,Obrey,5,starter,,
1938/39,11,Day,6,starter,,
1938/39,11,Dellow,7,starter,,
1938/39,11,Cassidy,8,starter,,
1938/39,11,Buckley,9,starter,,
1938/39,11,Docking,10,starter,,
1938/39,11,Eden,11,starter,,
1938/39,12,Lewis,1,starter,,
1938/39,12,Perfect,2,starter,,
1938/39,12,Wassell,3,starter,,
1938/39,12,Clark,4,starter,,
1938/39,12,Obrey,5,starter,,
1938/39,12,Day,6,starter,,
1938/39,12,Dellow,7,starter,,
1938/39,12,Cassidy,8,starter,,
1938/39,12,Buckley,9,starter,,
1938/39,12,Docking,10,starter,,
1938/39,12,Eden,11,starter,,
1938/39,13,Lewis,1,starter,,
1938/39,13,Perfect,2,starter,,
1938/39,13,Wassell,3,starter,,
1938/39,13,Clark,4,starter,,
1938/39,13,Obrey,5,starter,,
1938/39,13,Day,6,starter,,
1938/39,13,Dellow,7,starter,,
1938/39,13,Cassidy,8,starter,,
1938/39,13,Buckley,9,starter,,
1938/39,13,Docking,10,starter,,
1938/39,13,Eden,11,starter,,
1938/39,14,Curnow,1,starter,,
1938/39,14,Perfect,2,starter,,
1938/39,14,Jones,3,starter,,
1938/39,14,Davies,4,starter,,
1938/39,14,Clark,5,starter,,
1938/39,14,Obrey,6,starter,,
1938/39,14,Dellow,7,starter,,
1938/39,14,Cassidy,8,starter,,
1938/39,14,Kearns,9,starter,,
1938/39,14,Docking,10,starter,,
1938/39,14,Griffiths,11,starter,,
1938/39,15,Curnow,1,starter,,
1938/39,15,Perfect,2,starter,,
1938/39,15,Jones,3,starter,,
1938/39,15,Davies,4,starter,,
1938/39,15,Walkden,5,starter,,
1938/39,15,Day,6,starter,,
1938/39,15,Dellow,7,starter,,
1938/39,15,Docking,8,starter,,
1938/39,15,Fraser,9,starter,,
1938/39,15,Smith R,10,starter,,
1938/39,15,Griffiths,11,starter,,
1938/39,16,Curnow,1,starter,,
1938/39,16,Perfect,2,starter,,
1938/39,16,Jones,3,starter,,
1938/39,16,Davies,4,starter,,
1938/39,16,Clark,5,starter,,
1938/39,16,Day,6,starter,,
1938/39,16,Dellow,7,starter,,
1938/39,16,Miller,8,starter,,
1938/39,16,Travis,9,starter,,
1938/39,16,Docking,10,starter,,
1938/39,16,Griffiths,11,starter,,
1938/39,17,Curnow,1,starter,,
1938/39,17,Wassell,2,starter,,
1938/39,17,Jones,3,starter,,
1938/39,17,Davies,4,starter,,
1938/39,17,Clark,5,starter,,
1938/39,17,Day,6,starter,,
1938/39,17,Dellow,7,starter,,
1938/39,17,Docking,8,starter,,
1938/39,17,Travis,9,starter,,
1938/39,17,Miller,10,starter,,
1938/39,17,Griffiths,11,starter,,
1938/39,18,Curnow,1,starter,,
1938/39,18,Perfect,2,starter,,
1938/39,18,Wassell,3,starter,,
1938/39,18,Davies,4,starter,,
1938/39,18,Clark,5,starter,,
1938/39,18,Day,6,starter,,
1938/39,18,Dellow,7,starter,,
1938/39,18,Miller,8,starter,,
1938/39,18,Travis,9,starter,,
1938/39,18,Cassidy,10,starter,,
1938/39,18,Docking,11,starter,,
1938/39,19,Curnow,1,starter,,
1938/39,19,Wassell,2,starter,,
1938/39,19,Owen,3,starter,,
1938/39,19,Davies,4,starter,,
1938/39,19,Clark,5,starter,,
1938/39,19,Day,6,starter,,
1938/39,19,Dellow,7,starter,,
1938/39,19,Miller,8,starter,,
1938/39,19,Travis,9,starter,,
1938/39,19,Docking,10,starter,,
1938/39,19,Roy,11,starter,,
1938/39,20,Curnow,1,starter,,
1938/39,20,Wassell,2,starter,,
1938/39,20,Owen,3,starter,,
1938/39,20,Davies,4,starter,,
1938/39,20,Anderson,5,starter,,
1938/39,20,Day,6,starter,,
1938/39,20,Dellow,7,starter,,
1938/39,20,Miller,8,starter,,
1938/39,20,Travis,9,starter,,
1938/39,20,Docking,10,starter,,
1938/39,20,Roy,11,starter,,
1938/39,21,Curnow,1,starter,,
1938/39,21,Wassell,2,starter,,
1938/39,21,Owen,3,starter,,
1938/39,21,Davies,4,starter,,
1938/39,21,Anderson,5,starter,,
1938/39,21,Day,6,starter,,
1938/39,21,Dellow,7,starter,,
1938/39,21,Miller,8,starter,,
1938/39,21,Travis,9,starter,,
1938/39,21,Docking,10,starter,,
1938/39,21,Roy,11,starter,,
1938/39,22,Curnow,1,starter,,
1938/39,22,Anderson,2,starter,,
1938/39,22,Jones,3,starter,,
1938/39,22,Davies,4,starter,,
1938/39,22,Walkden,5,starter,,
1938/39,22,Day,6,starter,,
1938/39,22,Dellow,7,starter,,
1938/39,22,Miller,8,starter,,
1938/39,22,Travis,9,starter,,
1938/39,22,Docking,10,starter,,
1938/39,22,Roy,11,starter,,
1938/39,23,Curnow,1,starter,,
1938/39,23,Kearns,2,starter,,
1938/39,23,Jones,3,starter,,
1938/39,23,Davies,4,starter,,
1938/39,23,Clark,5,starter,,
1938/39,23,Day,6,starter,,
1938/39,23,Dellow,7,starter,,
1938/39,23,Smith W,8,starter,,
1938/39,23,Travis,9,starter,,
1938/39,23,Miller,10,starter,,
1938/39,23,Roy,11,starter,,
1938/39,24,Curnow,1,starter,,
1938/39,24,Kearns,2,starter,,
1938/39,24,Jones,3,starter,,
1938/39,24,Davies,4,starter,,
1938/39,24,Walkden,5,starter,,
1938/39,24,Day,6,starter,,
1938/39,24,Dellow,7,starter,,
1938/39,24,Cassidy,8,starter,,
1938/39,24,Buckley,9,starter,,
1938/39,24,Miller,10,starter,,
1938/39,24,Roy,11,starter,,
1938/39,25,Curnow,1,starter,,
1938/39,25,Kearns,2,starter,,
1938/39,25,Jones,3,starter,,
1938/39,25,Davies,4,starter,,
1938/39,25,Anderson,5,starter,,
1938/39,25,Day,6,starter,,
1938/39,25,Dellow,7,starter,,
1938/39,25,Cassidy,8,starter,,
1938/39,25,Travis,9,starter,,
1938/39,25,Miller,10,starter,,
1938/39,25,Roy,11,starter,,
1938/39,26,Curnow,1,starter,,
1938/39,26,Kearns,2,starter,,
1938/39,26,Owen,3,starter,,
1938/39,26,Davies,4,starter,,
1938/39,26,Walkden,5,starter,,
1938/39,26,Day,6,starter,,
1938/39,26,Dellow,7,starter,,
1938/39,26,Miller,8,starter,,
1938/39,26,Buckley,9,starter,,
1938/39,26,Docking,10,starter,,
1938/39,26,Roy,11,starter,,
1938/39,27,Lewis,1,starter,,
1938/39,27,Kearns,2,starter,,
1938/39,27,Obrey,3,starter,,
1938/39,27,Davies,4,starter,,
1938/39,27,Walkden,5,starter,,
1938/39,27,Day,6,starter,,
1938/39,27,Dellow,7,starter,,
1938/39,27,Miller,8,starter,,
1938/39,27,Buckley,9,starter,,
1938/39,27,Docking,10,starter,,
1938/39,27,Roy,11,starter,,
1938/39,28,Lewis,1,starter,,
1938/39,28,Kearns,2,starter,,
1938/39,28,Jones,3,starter,,
1938/39,28,Davies,4,starter,,
1938/39,28,Walkden,5,starter,,
1938/39,28,Day,6,starter,,
1938/39,28,Dellow,7,starter,,
1938/39,28,Cassidy,8,starter,,
1938/39,28,Buckley,9,starter,,
1938/39,28,Docking,10,starter,,
1938/39,28,Roy,11,starter,,
1938/39,29,Lewis,1,starter,,
1938/39,29,Kearns,2,starter,,
1938/39,29,Jones,3,starter,,
1938/39,29,Davies,4,starter,,
1938/39,29,Walkden,5,starter,,
1938/39,29,Flowers,6,starter,,
1938/39,29,Eden,7,starter,,
1938/39,29,Cassidy,8,starter,,
1938/39,29,Buckley,9,starter,,
1938/39,29,Docking,10,starter,,
1938/39,29,Roy,11,starter,,
1938/39,30,Lewis,1,starter,,
1938/39,30,Kearns,2,starter,,
1938/39,30,Jones,3,starter,,
1938/39,30,Davies,4,starter,,
1938/39,30,Walkden,5,starter,,
1938/39,30,Flowers,6,starter,,
1938/39,30,Roy,7,starter,,
1938/39,30,Cassidy,8,starter,,
1938/39,30,Buckley,9,starter,,
1938/39,30,Docking,10,starter,,
1938/39,30,Griffiths,11,starter,,
1938/39,31,Lewis,1,starter,,
1938/39,31,Kearns,2,starter,,
1938/39,31,Jones,3,starter,,
1938/39,31,Davies,4,starter,,
1938/39,31,Walkden,5,starter,,
1938/39,31,Flowers,6,starter,,
1938/39,31,Dellow,7,starter,,
1938/39,31,Cassidy,8,starter,,
1938/39,31,Buckley,9,starter,,
1938/39,31,Griffiths,10,starter,,
1938/39,31,Roy,11,starter,,
1938/39,32,Lewis,1,starter,,
1938/39,32,Kearns,2,starter,,
1938/39,32,Jones,3,starter,,
1938/39,32,Davies,4,starter,,
1938/39,32,Walkden,5,starter,,
1938/39,32,Flowers,6,starter,,
1938/39,32,Thomas,7,starter,,
1938/39,32,Travis,8,starter,,
1938/39,32,Buckley,9,starter,,
1938/39,32,Cassidy,10,starter,,
1938/39,32,Roy,11,starter,,
1938/39,33,Lewis,1,starter,,
1938/39,33,Kearns,2,starter,,
1938/39,33,Jones,3,starter,,
1938/39,33,Davies,4,starter,,
1938/39,33,Walkden,5,starter,,
1938/39,33,Flowers,6,starter,,
1938/39,33,Thomas,7,starter,,
1938/39,33,Travis,8,starter,,
1938/39,33,Buckley,9,starter,,
1938/39,33,Cassidy,10,starter,,
1938/39,33,Eden,11,starter,,
1938/39,34,Lewis,1,starter,,
1938/39,34,Obrey,2,starter,,
1938/39,34,Jones,3,starter,,
1938/39,34,Davies,4,starter,,
1938/39,34,Walkden,5,starter,,
1938/39,34,Flowers,6,starter,,
1938/39,34,Thomas,7,starter,,
1938/39,34,Travis,8,starter,,
1938/39,34,Buckley,9,starter,,
1938/39,34,Cassidy,10,starter,,
1938/39,34,Roy,11,starter,,
1938/39,35,Lewis,1,starter,,
1938/39,35,Kearns,2,starter,,
1938/39,35,Jones,3,starter,,
1938/39,35,Flowers,4,starter,,
1938/39,35,Walkden,5,starter,,
1938/39,35,Day,6,starter,,
1938/39,35,Eden,7,starter,,
1938/39,35,Thomas,8,starter,,
1938/39,35,Travis,9,starter,,
1938/39,35,Docking,10,starter,,
1938/39,35,Roy,11,starter,,
1938/39,36,Lewis,1,starter,,
1938/39,36,Kearns,2,starter,,
1938/39,36,Jones,3,starter,,
1938/39,36,Flowers,4,starter,,
1938/39,36,Walkden,5,starter,,
1938/39,36,Day,6,starter,,
1938/39,36,Dellow,7,starter,,
1938/39,36,Eden,8,starter,,
1938/39,36,Travis,9,starter,,
1938/39,36,Docking,10,starter,,
1938/39,36,Roy,11,starter,,
1938/39,37,Lewis,1,starter,,
1938/39,37,Kearns,2,starter,,
1938/39,37,Obrey,3,starter,,
1938/39,37,Flowers,4,starter,,
1938/39,37,Walkden,5,starter,,
1938/39,37,Day,6,starter,,
1938/39,37,Thomas,7,starter,,
1938/39,37,Eden,8,starter,,
1938/39,37,Buckley,9,starter,,
1938/39,37,Docking,10,starter,,
1938/39,37,Roy,11,starter,,
1938/39,38,Lewis,1,starter,,
1938/39,38,Kearns,2,starter,,
1938/39,38,Obrey,3,starter,,
1938/39,38,Flowers,4,starter,,
1938/39,38,Walkden,5,starter,,
1938/39,38,Day,6,starter,,
1938/39,38,Thomas,7,starter,,
1938/39,38,Eden,8,starter,,
1938/39,38,Buckley,9,starter,,
1938/39,38,Docking,10,starter,,
1938/39,38,Roy,11,starter,,
1938/39,39,Lewis,1,starter,,
1938/39,39,Kearns,2,starter,,
1938/39,39,Obrey,3,starter,,
1938/39,39,Flowers,4,starter,,
1938/39,39,Walkden,5,starter,,
1938/39,39,Day,6,starter,,
1938/39,39,Thomas,7,starter,,
1938/39,39,Dellow,8,starter,,
1938/39,39,Buckley,9,starter,,
1938/39,39,Docking,10,starter,,
1938/39,39,Roy,11,starter,,
1938/39,40,Lewis,1,starter,,
1938/39,40,Kearns,2,starter,,
1938/39,40,Obrey,3,starter,,
1938/39,40,Flowers,4,starter,,
1938/39,40,Walkden,5,starter,,
1938/39,40,Day,6,starter,,
1938/39,40,Dellow,7,starter,,
1938/39,40,Cassidy,8,starter,,
1938/39,40,Buckley,9,starter,,
1938/39,40,Docking,10,starter,,
1938/39,40,Eden,11,starter,,
1938/39,41,Lewis,1,starter,,
1938/39,41,Kearns,2,starter,,
1938/39,41,Obrey,3,starter,,
1938/39,41,Flowers,4,starter,,
1938/39,41,Walkden,5,starter,,
1938/39,41,Day,6,starter,,
1938/39,41,Thomas,7,starter,,
1938/39,41,Eden,8,starter,,
1938/39,41,Buckley,9,starter,,
1938/39,41,Docking,10,starter,,
1938/39,41,Griffiths,11,starter,,
1938/39,42,Lewis,1,starter,,
1938/39,42,Kearns,2,starter,,
1938/39,42,Obrey,3,starter,,
1938/39,42,Davies,4,starter,,
1938/39,42,Walkden,5,starter,,
1938/39,42,Day,6,starter,,
1938/39,42,Thomas,7,starter,,
1938/39,42,Eden,8,starter,,
1938/39,42,Buckley,9,starter,,
1938/39,42,Docking,10,starter,,
1938/39,42,Roy,11,starter,,
1938/39,43,Lewis,1,starter,,
1938/39,43,Obrey,2,starter,,
1938/39,43,Owen,3,starter,,
1938/39,43,Davies,4,starter,,
1938/39,43,Walkden,5,starter,,
1938/39,43,Day,6,starter,,
1938/39,43,Alldis,7,starter,,
1938/39,43,Cassidy,8,starter,,
1938/39,43,Kearns,9,starter,,
1938/39,43,Rosenthal,10,starter,,
1938/39,43,Griffiths,11,starter,,
1946/47,1,Lloyd,1,starter,,
1946/47,1,Anderson,2,starter,,
1946/47,1,Hodgson,3,starter,,
1946/47,1,Payne A,4,starter,,
1946/47,1,Price,5,starter,,
1946/47,1,Bell,6,starter,,
1946/47,1,Ashcroft,7,starter,,
1946/47,1,Rosenthal,8,starter,,
1946/47,1,Atkinson,9,starter,,
1946/47,1,Bridges,10,starter,,
1946/47,1,Jones,11,starter,,
1946/47,2,Lloyd,1,starter,,
1946/47,2,Anderson,2,starter,,
1946/47,2,Hodgson,3,starter,,
1946/47,2,Bell,4,starter,,
1946/47,2,Price,5,starter,,
1946/47,2,Byrom,6,starter,,
1946/47,2,Ashcroft,7,starter,,
1946/47,2,Gould,8,starter,,
1946/47,2,Atkinson,9,starter,,
1946/47,2,Bridges,10,starter,,
1946/47,2,Jones,11,starter,,
1946/47,3,Lloyd,1,starter,,
1946/47,3,Anderson,2,starter,,
1946/47,3,Hodgson,3,starter,,
1946/47,3,Payne A,4,starter,,
1946/47,3,Bell,5,starter,,
1946/47,3,Byrom,6,starter,,
1946/47,3,Ashcroft,7,starter,,
1946/47,3,Gould,8,starter,,
1946/47,3,Atkinson,9,starter,,
1946/47,3,Bridges,10,starter,,
1946/47,3,Jones,11,starter,,
1946/47,4,Lloyd,1,starter,,
1946/47,4,Anderson,2,starter,,
1946/47,4,Hodgson,3,starter,,
1946/47,4,Alldis,4,starter,,
1946/47,4,Bell,5,starter,,
1946/47,4,Salmon,6,starter,,
1946/47,4,Ashcroft,7,starter,,
1946/47,4,Burns,8,starter,,
1946/47,4,Atkinson,9,starter,,
1946/47,4,Williamson J,10,starter,,
1946/47,4,Jones,11,starter,,
1946/47,5,Lloyd,1,starter,,
1946/47,5,Nightingale,2,starter,,
1946/47,5,Hodgson,3,starter,,
1946/47,5,Alldis,4,starter,,
1946/47,5,Bell,5,starter,,
1946/47,5,Salmon,6,starter,,
1946/47,5,Ashcroft,7,starter,,
1946/47,5,Burns,8,starter,,
1946/47,5,Atkinson,9,starter,,
1946/47,5,Williamson J,10,starter,,
1946/47,5,Jones,11,starter,,
1946/47,6,Lloyd,1,starter,,
1946/47,6,Nightingale,2,starter,,
1946/47,6,Hodgson,3,starter,,
1946/47,6,Alldis,4,starter,,
1946/47,6,Bell,5,starter,,
1946/47,6,Salmon,6,starter,,
1946/47,6,Ashcroft,7,starter,,
1946/47,6,Burns,8,starter,,
1946/47,6,Atkinson,9,starter,,
1946/47,6,Williamson J,10,starter,,
1946/47,6,Jones,11,starter,,
1946/47,7,Lloyd,1,starter,,
1946/47,7,Hodgson,2,starter,,
1946/47,7,Johnstone,3,starter,,
1946/47,7,Anderson,4,starter,,
1946/47,7,Bell,5,starter,,
1946/47,7,Cartwright,6,starter,,
1946/47,7,Ashcroft,7,starter,,
1946/47,7,Harlock,8,starter,,
1946/47,7,Atkinson,9,starter,,
1946/47,7,Burns,10,starter,,
1946/47,7,Jones,11,starter,,
1946/47,8,Lloyd,1,starter,,
1946/47,8,Hodgson,2,starter,,
1946/47,8,Johnstone,3,starter,,
1946/47,8,Anderson,4,starter,,
1946/47,8,Bell,5,starter,,
1946/47,8,Cartwright,6,starter,,
1946/47,8,Ashcroft,7,starter,,
1946/47,8,Harlock,8,starter,,
1946/47,8,Atkinson,9,starter,,
1946/47,8,Burns,10,starter,,
1946/47,8,Jones,11,starter,,
1946/47,9,Lloyd,1,starter,,
1946/47,9,Anderson,2,starter,,
1946/47,9,Hodgson,3,starter,,
1946/47,9,Johnstone,4,starter,,
1946/47,9,Bell,5,starter,,
1946/47,9,Salmon,6,starter,,
1946/47,9,Ashcroft,7,starter,,
1946/47,9,Burns,8,starter,,
1946/47,9,Rice,9,starter,,
1946/47,9,Williamson J,10,starter,,
1946/47,9,Jones,11,starter,,
1946/47,10,Lloyd,1,starter,,
1946/47,10,Hodgson,2,starter,,
1946/47,10,Williamson S,3,starter,,
1946/47,10,Johnstone,4,starter,,
1946/47,10,Bell,5,starter,,
1946/47,10,Salmon,6,starter,,
1946/47,10,Ashcroft,7,starter,,
1946/47,10,Burns,8,starter,,
1946/47,10,Atkinson,9,starter,,
1946/47,10,Rice,10,starter,,
1946/47,10,Jones,11,starter,,
1946/47,11,Lloyd,1,starter,,
1946/47,11,Anderson,2,starter,,
1946/47,11,Hodgson,3,starter,,
1946/47,11,Johnstone,4,starter,,
1946/47,11,Bell,5,starter,,
1946/47,11,Salmon,6,starter,,
1946/47,11,Harlock,7,starter,,
1946/47,11,Rosenthal,8,starter,,
1946/47,11,Atkinson,9,starter,,
1946/47,11,Rice,10,starter,,
1946/47,11,Jones,11,starter,,
1946/47,12,Lloyd,1,starter,,
1946/47,12,Anderson,2,starter,,
1946/47,12,Hodgson,3,starter,,
1946/47,12,Johnstone,4,starter,,
1946/47,12,Bell,5,starter,,
1946/47,12,Salmon,6,starter,,
1946/47,12,Ashcroft,7,starter,,
1946/47,12,Rosenthal,8,starter,,
1946/47,12,Shone,9,starter,,
1946/47,12,Atkinson,10,starter,,
1946/47,12,Jones,11,starter,,
1946/47,13,Lloyd,1,starter,,
1946/47,13,Anderson,2,starter,,
1946/47,13,Hodgson,3,starter,,
1946/47,13,Alldis,4,starter,,
1946/47,13,Bell,5,starter,,
1946/47,13,Salmon,6,starter,,
1946/47,13,Ashcroft,7,starter,,
1946/47,13,Rosenthal,8,starter,,
1946/47,13,Shone,9,starter,,
1946/47,13,Bridges,10,starter,,
1946/47,13,Jones,11,starter,,
1946/47,14,Lloyd,1,starter,,
1946/47,14,Anderson,2,starter,,
1946/47,14,Hodgson,3,starter,,
1946/47,14,Alldis,4,starter,,
1946/47,14,Bell,5,starter,,
1946/47,14,Salmon,6,starter,,
1946/47,14,Ashcroft,7,starter,,
1946/47,14,Harlock,8,starter,,
1946/47,14,Atkinson,9,starter,,
1946/47,14,Rosenthal,10,starter,,
1946/47,14,Jones,11,starter,,
1946/47,15,Lloyd,1,starter,,
1946/47,15,Anderson,2,starter,,
1946/47,15,Hodgson,3,starter,,
1946/47,15,Alldis,4,starter,,
1946/47,15,Bell,5,starter,,
1946/47,15,Salmon,6,starter,,
1946/47,15,Harlock,7,starter,,
1946/47,15,Burns,8,starter,,
1946/47,15,Prescott,9,starter,,
1946/47,15,Rosenthal,10,starter,,
1946/47,15,Jones,11,starter,,
1946/47,16,Lloyd,1,starter,,
1946/47,16,Anderson,2,starter,,
1946/47,16,Hodgson,3,starter,,
1946/47,16,Alldis,4,starter,,
1946/47,16,Bell,5,starter,,
1946/47,16,Salmon,6,starter,,
1946/47,16,Ashcroft,7,starter,,
1946/47,16,Harlock,8,starter,,
1946/47,16,Atkinson,9,starter,,
1946/47,16,Rosenthal,10,starter,,
1946/47,16,Jones,11,starter,,
1946/47,17,Lloyd,1,starter,,
1946/47,17,Anderson,2,starter,,
1946/47,17,Hodgson,3,starter,,
1946/47,17,Alldis,4,starter,,
1946/47,17,Bell,5,starter,,
1946/47,17,Salmon,6,starter,,
1946/47,17,Harlock,7,starter,,
1946/47,17,Steele,8,starter,,
1946/47,17,Atkinson,9,starter,,
1946/47,17,Rosenthal,10,starter,,
1946/47,17,Jones,11,starter,,
1946/47,18,Lloyd,1,starter,,
1946/47,18,Anderson,2,starter,,
1946/47,18,Williamson S,3,starter,,
1946/47,18,Alldis,4,starter,,
1946/47,18,Bell,5,starter,,
1946/47,18,Salmon,6,starter,,
1946/47,18,Harlock,7,starter,,
1946/47,18,Steele,8,starter,,
1946/47,18,Atkinson,9,starter,,
1946/47,18,Rosenthal,10,starter,,
1946/47,18,Jones,11,starter,,
1946/47,19,Lloyd,1,starter,,
1946/47,19,Anderson,2,starter,,
1946/47,19,Williamson S,3,starter,,
1946/47,19,Alldis,4,starter,,
1946/47,19,Bell,5,starter,,
1946/47,19,Barrett,6,starter,,
1946/47,19,Harlock,7,starter,,
1946/47,19,Burns,8,starter,,
1946/47,19,Atkinson,9,starter,,
1946/47,19,Rosenthal,10,starter,,
1946/47,19,Jones,11,starter,,
1946/47,20,Lloyd,1,starter,,
1946/47,20,Anderson,2,starter,,
1946/47,20,Hodgson,3,starter,,
1946/47,20,Alldis,4,starter,,
1946/47,20,Bell,5,starter,,
1946/47,20,Williamson S,6,starter,,
1946/47,20,Harlock,7,starter,,
1946/47,20,Burns,8,starter,,
1946/47,20,Atkinson,9,starter,,
1946/47,20,Rosenthal,10,starter,,
1946/47,20,Jones,11,starter,,
1946/47,21,Lloyd,1,starter,,
1946/47,21,Nightingale,2,starter,,
1946/47,21,Hodgson,3,starter,,
1946/47,21,Alldis,4,starter,,
1946/47,21,Bell,5,starter,,
1946/47,21,Williamson S,6,starter,,
1946/47,21,Harlock,7,starter,,
1946/47,21,Burns,8,starter,,
1946/47,21,Shone,9,starter,,
1946/47,21,Rosenthal,10,starter,,
1946/47,21,Jones,11,starter,,
1946/47,22,Lloyd,1,starter,,
1946/47,22,Anderson,2,starter,,
1946/47,22,Hodgson,3,starter,,
1946/47,22,Alldis,4,starter,,
1946/47,22,Bell,5,starter,,
1946/47,22,Williamson S,6,starter,,
1946/47,22,Shone,7,starter,,
1946/47,22,Burns,8,starter,,
1946/47,22,Prescott,9,starter,,
1946/47,22,Rosenthal,10,starter,,
1946/47,22,Jones,11,starter,,
1946/47,23,Lloyd,1,starter,,
1946/47,23,Anderson,2,starter,,
1946/47,23,Hodgson,3,starter,,
1946/47,23,Alldis,4,starter,,
1946/47,23,Bell,5,starter,,
1946/47,23,Steele,6,starter,,
1946/47,23,Jones,7,starter,,
1946/47,23,Burns,8,starter,,
1946/47,23,Atkinson,9,starter,,
1946/47,23,Rice,10,starter,,
1946/47,23,Alexander,11,starter,,
1946/47,24,Lloyd,1,starter,,
1946/47,24,Anderson,2,starter,,
1946/47,24,Hodgson,3,starter,,
1946/47,24,Alldis,4,starter,,
1946/47,24,Bell,5,starter,,
1946/47,24,Steele,6,starter,,
1946/47,24,Jones,7,starter,,
1946/47,24,Birmingham,8,starter,,
1946/47,24,Atkinson,9,starter,,
1946/47,24,Rosenthal,10,starter,,
1946/47,24,Alexander,11,starter,,
1946/47,25,Lloyd,1,starter,,
1946/47,25,Anderson,2,starter,,
1946/47,25,Hodgson,3,starter,,
1946/47,25,Alldis,4,starter,,
1946/47,25,Bell,5,starter,,
1946/47,25,Salmon,6,starter,,
1946/47,25,Jones,7,starter,,
1946/47,25,Birmingham,8,starter,,
1946/47,25,Atkinson,9,starter,,
1946/47,25,Burns,10,starter,,
1946/47,25,Alexander,11,starter,,
1946/47,26,Lloyd,1,starter,,
1946/47,26,Anderson,2,starter,,
1946/47,26,Hodgson,3,starter,,
1946/47,26,Alldis,4,starter,,
1946/47,26,Bell,5,starter,,
1946/47,26,Williamson S,6,starter,,
1946/47,26,Jones,7,starter,,
1946/47,26,Harlock,8,starter,,
