season,game_no,player_name,goals_scored,game_date,opposition,venue,score,goals_for,goals_against,generic_comp,game_type,league_tier,manager
2012/13,31,Andy Robinson,1,2013-01-01,Bury,A,1-0,1,0,Football League,League,3,Ronnie Moore
2012/13,33,David Amoo,1,2013-01-12,Crawley Town,H,2-0,2,0,Football League,League,3,Ronnie Moore
2012/13,33,Zoumana Bakayogo,1,2013-01-12,Crawley Town,H,2-0,2,0,Football League,League,3,Ronnie Moore
2012/13,35,Adam McGurk,1,2013-01-19,Brentford,A,2-1,2,1,Football League,League,3,Ronnie Moore
2012/13,35,Andy Robinson,1,2013-01-19,Brentford,A,2-1,2,1,Football League,League,3,Ronnie Moore
2012/13,37,Michael O'Halloran,1,2013-02-09,Leyton Orient,A,1-2,1,2,Football League,League,3,Ronnie Moore
2012/13,39,Donervon Daniels,1,2013-02-19,Swindon Town,H,1-3,1,3,Football League,League,3,Ronnie Moore
2012/13,40,John-Louis Akpa Akpro,1,2013-02-23,Colchester United,A,5-1,5,1,Football League,League,3,Ronnie Moore
2012/13,40,Michael O'Halloran,1,2013-02-23,Colchester United,A,5-1,5,1,Football League,League,3,Ronnie Moore
2012/13,40,Max Power,1,2013-02-23,Colchester United,A,5-1,5,1,Football League,League,3,Ronnie Moore
2012/13,40,Cole Stockton,1,2013-02-23,Colchester United,A,5-1,5,1,Football League,League,3,Ronnie Moore
2012/13,40,Ash Taylor,1,2013-02-23,Colchester United,A,5-1,5,1,Football League,League,3,Ronnie Moore
2012/13,41,Abdulai Bell-Baggie,1,2013-02-26,Notts County,H,1-1,1,1,Football League,League,3,Ronnie Moore
2012/13,43,Max Power,1,2013-03-09,Oldham Athletic,H,1-0,1,0,Football League,League,3,Ronnie Moore
2012/13,46,Zoumana Bakayogo,2,2013-03-24,Stevenage,H,3-1,3,1,Football League,League,3,Ronnie Moore
2012/13,46,Ben Gibson,1,2013-03-24,Stevenage,H,3-1,3,1,Football League,League,3,Ronnie Moore
2013/14,1,Andy Robinson,1,2013-08-03,Walsall,A,1-3,1,3,Football League,League,3,Ronnie Moore
2013/14,2,Chris Atkinson,1,2013-08-06,Mansfield Town,H,2-0,2,0,League Cup,Cup,NA,Ronnie Moore
2013/14,2,Andy Robinson,1,2013-08-06,Mansfield Town,H,2-0,2,0,League Cup,Cup,NA,Ronnie Moore
2013/14,3,Ryan Lowe,1,2013-08-10,Crawley Town,H,3-3,3,3,Football League,League,3,Ronnie Moore
2013/14,3,Joe Thompson,2,2013-08-10,Crawley Town,H,3-3,3,3,Football League,League,3,Ronnie Moore
2013/14,4,John-Louis Akpa Akpro,1,2013-08-17,Crewe Alexandra,A,1-2,1,2,Football League,League,3,Ronnie Moore
2013/14,6,Cole Stockton,1,2013-08-27,Bolton Wanderers,H,1-1,1,1,League Cup,Cup,NA,Ronnie Moore
2013/14,7,Ryan Lowe,1,2013-08-31,Oldham Athletic,A,1-0,1,0,Football League,League,3,Ronnie Moore
2013/14,8,Evan Horwood,1,2013-09-03,Fleetwood Town,H,1-2,1,2,Associate Members' Cup,Cup,NA,Ronnie Moore
2013/14,10,Chris Atkinson,1,2013-09-14,Brentford,H,3-4,3,4,Football League,League,3,Ronnie Moore
2013/14,10,Adam Dugdale,1,2013-09-14,Brentford,H,3-4,3,4,Football League,League,3,Ronnie Moore
2013/14,10,Cole Stockton,1,2013-09-14,Brentford,H,3-4,3,4,Football League,League,3,Ronnie Moore
2013/14,15,Ryan Lowe,1,2013-10-13,Bradford City,A,1-0,1,0,Football League,League,3,Ronnie Moore
2013/14,17,Ryan Lowe,1,2013-10-22,Rotherham United,A,1-1,1,1,Football League,League,3,Ronnie Moore
2013/14,18,Ryan Lowe,2,2013-10-26,Milton Keynes Dons,H,3-2,3,2,Football League,League,3,Ronnie Moore
2013/14,18,James Rowe,1,2013-10-26,Milton Keynes Dons,H,3-2,3,2,Football League,League,3,Ronnie Moore
2013/14,19,Chris Atkinson,1,2013-11-02,Preston North End,A,1-1,1,1,Football League,League,3,Ronnie Moore
2013/14,20,Ryan Lowe,1,2013-11-09,Accrington Stanley,A,1-0,1,0,FA Cup,Cup,NA,Ronnie Moore
2013/14,21,Liam Ridehalgh,1,2013-11-16,Bristol City,H,1-1,1,1,Football League,League,3,Ronnie Moore
2013/14,22,Jake Kirby,1,2013-11-23,Coventry City,A,5-1,5,1,Football League,League,3,Ronnie Moore
2013/14,22,Ryan Lowe,3,2013-11-23,Coventry City,A,5-1,5,1,Football League,League,3,Ronnie Moore
2013/14,22,James Wallace,1,2013-11-23,Coventry City,A,5-1,5,1,Football League,League,3,Ronnie Moore
2013/14,24,Ryan Lowe,2,2013-11-30,Colchester United,H,2-1,2,1,Football League,League,3,Ronnie Moore
2013/14,26,Ryan Lowe,1,2013-12-14,Carlisle United,A,1-4,1,4,Football League,League,3,Ronnie Moore
2013/14,27,Ryan Lowe,1,2013-12-20,Gillingham,H,1-2,1,2,Football League,League,3,Ronnie Moore
2013/14,28,Andy Robinson,1,2013-12-26,Shrewsbury Town,A,1-0,1,0,Football League,League,3,Ronnie Moore
2013/14,29,Ash Taylor,1,2013-12-29,Sheffield United,A,1-3,1,3,Football League,League,3,Ronnie Moore
2013/14,30,Ryan Lowe,1,2014-01-01,Wolverhampton Wanderers,H,1-1,1,1,Football League,League,3,Ronnie Moore
2013/14,31,Cole Stockton,1,2014-01-11,Walsall,H,1-1,1,1,Football League,League,3,Ronnie Moore
2013/14,33,Matthew Pennington,1,2014-01-25,Crewe Alexandra,H,1-0,1,0,Football League,League,3,Ronnie Moore
2013/14,34,Andy Robinson,1,2014-01-28,Rotherham United,H,1-2,1,2,Football League,League,3,Ronnie Moore
2013/14,35,Ryan Lowe,1,2014-02-01,Milton Keynes Dons,A,1-0,1,0,Football League,League,3,Ronnie Moore
2013/14,36,Ash Taylor,1,2014-02-08,Preston North End,H,1-2,1,2,Football League,League,3,Ronnie Moore
2013/14,37,Jake Cassidy,1,2014-02-15,Bristol City,A,2-2,2,2,Football League,League,3,Ronnie Moore
2013/14,37,Jason Koumas,1,2014-02-15,Bristol City,A,2-2,2,2,Football League,League,3,Ronnie Moore
2013/14,38,Jake Kirby,1,2014-02-22,Coventry City,H,3-1,3,1,Football League,League,3,Ronnie Moore
2013/14,38,Ryan Lowe,1,2014-02-22,Coventry City,H,3-1,3,1,Football League,League,3,Ronnie Moore
2013/14,38,James Wallace,1,2014-02-22,Coventry City,H,3-1,3,1,Football League,League,3,Ronnie Moore
2013/14,39,Jason Koumas,1,2014-03-01,Oldham Athletic,H,2-2,2,2,Football League,League,3,Ronnie Moore
2013/14,39,Ryan Lowe,1,2014-03-01,Oldham Athletic,H,2-2,2,2,Football League,League,3,Ronnie Moore
2013/14,42,Steven Jennings,1,2014-03-15,Notts County,H,3-2,3,2,Football League,League,3,Ronnie Moore
2013/14,42,Jason Koumas,1,2014-03-15,Notts County,H,3-2,3,2,Football League,League,3,Ronnie Moore
2013/14,42,Ryan Lowe,1,2014-03-15,Notts County,H,3-2,3,2,Football League,League,3,Ronnie Moore
2013/14,43,Jason Koumas,1,2014-03-22,Port Vale,A,2-3,2,3,Football League,League,3,Ronnie Moore
2013/14,43,Ash Taylor,1,2014-03-22,Port Vale,A,2-3,2,3,Football League,League,3,Ronnie Moore
2013/14,44,Max Power,1,2014-03-25,Swindon Town,H,1-2,1,2,Football League,League,3,Ronnie Moore
2013/14,46,John-Louis Akpa Akpro,1,2014-04-05,Colchester United,A,2-1,2,1,Football League,League,3,Ronnie Moore
2013/14,46,Ryan Lowe,1,2014-04-05,Colchester United,A,2-1,2,1,Football League,League,3,Ronnie Moore
2013/14,47,Junior Brown,1,2014-04-12,Shrewsbury Town,H,2-1,2,1,Football League,League,3,John McMahon
2013/14,47,Max Power,1,2014-04-12,Shrewsbury Town,H,2-1,2,1,Football League,League,3,John McMahon
2013/14,52,Matthew Pennington,1,2014-05-03,Bradford City,H,1-2,1,2,Football League,League,3,John McMahon
2014/15,1,James Rowe,1,2014-08-09,York City,H,1-1,1,1,Football League,League,4,Rob Edwards
2014/15,3,Abdulai Bell-Baggie,1,2014-08-16,Shrewsbury Town,A,1-2,1,2,Football League,League,4,Rob Edwards
2014/15,4,Max Power,1,2014-08-19,Wycombe Wanderers,A,2-0,2,0,Football League,League,4,Rob Edwards
2014/15,4,Cole Stockton,1,2014-08-19,Wycombe Wanderers,A,2-0,2,0,Football League,League,4,Rob Edwards
2014/15,5,Marc Laird,1,2014-08-23,Cheltenham Town,H,2-3,2,3,Football League,League,4,Rob Edwards
2014/15,5,Eliot Richards,1,2014-08-23,Cheltenham Town,H,2-3,2,3,Football League,League,4,Rob Edwards
2014/15,6,Cole Stockton,2,2014-08-30,Morecambe,H,2-1,2,1,Football League,League,4,Rob Edwards
2014/15,7,Abdulai Bell-Baggie,2,2014-09-06,Accrington Stanley,A,2-3,2,3,Football League,League,4,Rob Edwards
2014/15,10,Danny Holmes,1,2014-09-20,Exeter City,H,1-2,1,2,Football League,League,4,Rob Edwards
2014/15,13,Max Power,1,2014-10-07,Carlisle United,H,1-1,1,1,Associate Members' Cup,Cup,NA,Rob Edwards
2014/15,17,Armand Gnanduillet,2,2014-10-25,AFC Wimbledon,A,2-2,2,2,Football League,League,4,Mickey Adams
2014/15,18,Michael Ihiekwe,1,2014-11-01,Stevenage,H,2-2,2,2,Football League,League,4,Mickey Adams
2014/15,18,Steven Jennings,1,2014-11-01,Stevenage,H,2-2,2,2,Football League,League,4,Mickey Adams
2014/15,19,Max Power,1,2014-11-08,Bristol Rovers,H,1-0,1,0,FA Cup,Cup,NA,Mickey Adams
2014/15,20,Danny Johnson,1,2014-11-11,Bury,A,2-1,2,1,Associate Members' Cup,Cup,NA,Mickey Adams
2014/15,20,Max Power,1,2014-11-11,Bury,A,2-1,2,1,Associate Members' Cup,Cup,NA,Mickey Adams
2014/15,22,Max Power,1,2014-11-22,Southend United,H,1-2,1,2,Football League,League,4,Mickey Adams
2014/15,23,Shamir Fenelon,1,2014-11-29,Portsmouth,H,3-1,3,1,Football League,League,4,Mickey Adams
2014/15,23,Max Power,1,2014-11-29,Portsmouth,H,3-1,3,1,Football League,League,4,Mickey Adams
2014/15,23,James Rowe,1,2014-11-29,Portsmouth,H,3-1,3,1,Football League,League,4,Mickey Adams
2014/15,24,Jason Koumas,1,2014-12-06,Oxford United,A,2-2,2,2,FA Cup,Cup,NA,Mickey Adams
2014/15,24,Cole Stockton,1,2014-12-06,Oxford United,A,2-2,2,2,FA Cup,Cup,NA,Mickey Adams
2014/15,25,Kayode Odejayi,1,2014-12-09,Walsall,H,2-2,2,2,Associate Members' Cup,Cup,NA,Mickey Adams
2014/15,25,Max Power,1,2014-12-09,Walsall,H,2-2,2,2,Associate Members' Cup,Cup,NA,Mickey Adams
2014/15,26,Max Power,1,2014-12-13,Dagenham and Redbridge,A,1-0,1,0,Football League,League,4,Mickey Adams
2014/15,27,Kayode Odejayi,1,2014-12-16,Oxford United,H,2-1,2,1,FA Cup,Cup,NA,Mickey Adams
2014/15,27,Max Power,1,2014-12-16,Oxford United,H,2-1,2,1,FA Cup,Cup,NA,Mickey Adams
2014/15,28,Cole Stockton,1,2014-12-19,Cambridge United,H,1-1,1,1,Football League,League,4,Mickey Adams
2014/15,30,Jake Kirby,1,2014-12-28,Northampton Town,H,2-1,2,1,Football League,League,4,Mickey Adams
2014/15,30,Kayode Odejayi,1,2014-12-28,Northampton Town,H,2-1,2,1,Football League,League,4,Mickey Adams
2014/15,31,Max Power,1,2015-01-03,Swansea City,H,2-6,2,6,FA Cup,Cup,NA,Mickey Adams
2014/15,31,Cole Stockton,1,2015-01-03,Swansea City,H,2-6,2,6,FA Cup,Cup,NA,Mickey Adams
2014/15,33,Rory Donnelly,2,2015-01-17,Accrington Stanley,H,3-0,3,0,Football League,League,4,Mickey Adams
2014/15,33,Shamir Fenelon,1,2015-01-17,Accrington Stanley,H,3-0,3,0,Football League,League,4,Mickey Adams
2014/15,34,Kayode Odejayi,1,2015-01-24,Hartlepool United,H,1-1,1,1,Football League,League,4,Mickey Adams
2014/15,35,Rory Donnelly,1,2015-01-31,Exeter City,A,2-1,2,1,Football League,League,4,Mickey Adams
2014/15,35,Jennison Myrie-Williams,1,2015-01-31,Exeter City,A,2-1,2,1,Football League,League,4,Mickey Adams
2014/15,37,Rory Donnelly,1,2015-02-10,Newport County,A,1-1,1,1,Football League,League,4,Mickey Adams
2014/15,39,Rory Donnelly,1,2015-02-21,Shrewsbury Town,H,2-1,2,1,Football League,League,4,Mickey Adams
2014/15,39,Danny Holmes,1,2015-02-21,Shrewsbury Town,H,2-1,2,1,Football League,League,4,Mickey Adams
2014/15,40,Jennison Myrie-Williams,1,2015-02-24,Portsmouth,A,2-3,2,3,Football League,League,4,Mickey Adams
2014/15,42,Jordan Hugill,1,2015-03-03,Wycombe Wanderers,H,1-2,1,2,Football League,League,4,Mickey Adams
2014/15,43,Dan Gardner,1,2015-03-07,Dagenham and Redbridge,H,2-3,2,3,Football League,League,4,Mickey Adams
2014/15,43,Max Power,1,2015-03-07,Dagenham and Redbridge,H,2-3,2,3,Football League,League,4,Mickey Adams
2014/15,45,Dan Gardner,1,2015-03-17,Cambridge United,A,2-1,2,1,Football League,League,4,Mickey Adams
2014/15,45,Max Power,1,2015-03-17,Cambridge United,A,2-1,2,1,Football League,League,4,Mickey Adams
2014/15,46,Kayode Odejayi,1,2015-03-21,Burton Albion,H,1-4,1,4,Football League,League,4,Mickey Adams
2014/15,47,George Green,1,2015-03-28,AFC Wimbledon,H,1-1,1,1,Football League,League,4,Mickey Adams
2014/15,48,Jennison Myrie-Williams,1,2015-04-03,Stevenage,A,2-2,2,2,Football League,League,4,Mickey Adams
2014/15,48,Kayode Odejayi,1,2015-04-03,Stevenage,A,2-2,2,2,Football League,League,4,Mickey Adams
2014/15,53,Kayode Odejayi,1,2015-04-25,Plymouth Argyle,A,2-3,2,3,Football League,League,4,Alan Rogers
2014/15,53,Max Power,1,2015-04-25,Plymouth Argyle,A,2-3,2,3,Football League,League,4,Alan Rogers
2015/16,1,Jay Harris,1,2015-08-08,Woking,H,1-0,1,0,Non-League,League,5,Gary Brabin
2015/16,2,Matt Hill,1,2015-08-11,Gateshead,A,4-1,4,1,Non-League,League,5,Gary Brabin
2015/16,2,Michael Ihiekwe,1,2015-08-11,Gateshead,A,4-1,4,1,Non-League,League,5,Gary Brabin
2015/16,2,Liam Ridehalgh,1,2015-08-11,Gateshead,A,4-1,4,1,Non-League,League,5,Gary Brabin
2015/16,2,Richard Sutton,1,2015-08-11,Gateshead,A,4-1,4,1,Non-League,League,5,Gary Brabin
2015/16,4,Andy Mangan,1,2015-08-18,F.C. Halifax Town,H,1-0,1,0,Non-League,League,5,Gary Brabin
2015/16,6,Lois Maynard,1,2015-08-29,Altrincham,A,1-2,1,2,Non-League,League,5,Gary Brabin
2015/16,7,Liam Hogan,1,2015-08-31,Kidderminster Harriers,H,2-2,2,2,Non-League,League,5,Gary Brabin
2015/16,7,Andy Mangan,1,2015-08-31,Kidderminster Harriers,H,2-2,2,2,Non-League,League,5,Gary Brabin
2015/16,8,Lois Maynard,1,2015-09-05,Welling United,A,1-1,1,1,Non-League,League,5,Gary Brabin
2015/16,9,Liam Hogan,1,2015-09-12,Chester,H,2-0,2,0,Non-League,League,5,Gary Brabin
2015/16,9,James Norwood,1,2015-09-12,Chester,H,2-0,2,0,Non-League,League,5,Gary Brabin
2015/16,10,Jay Harris,1,2015-09-15,Southport,A,2-2,2,2,Non-League,League,5,Gary Brabin
2015/16,10,James Norwood,1,2015-09-15,Southport,A,2-2,2,2,Non-League,League,5,Gary Brabin
2015/16,11,Nathan Blissett,1,2015-09-18,Grimsby Town,A,1-1,1,1,Non-League,League,5,Gary Brabin
2015/16,12,Andy Mangan,1,2015-09-22,Aldershot Town,H,3-1,3,1,Non-League,League,5,Gary Brabin
2015/16,12,Adam Mekki,1,2015-09-22,Aldershot Town,H,3-1,3,1,Non-League,League,5,Gary Brabin
2015/16,12,James Norwood,1,2015-09-22,Aldershot Town,H,3-1,3,1,Non-League,League,5,Gary Brabin
2015/16,13,Andy Mangan,1,2015-09-26,Cheltenham Town,A,1-0,1,0,Non-League,League,5,Gary Brabin
2015/16,14,Andy Mangan,2,2015-10-03,Bromley,H,4-0,4,0,Non-League,League,5,Gary Brabin
2015/16,14,Jonathon Margetts,2,2015-10-03,Bromley,H,4-0,4,0,Non-League,League,5,Gary Brabin
2015/16,15,Andy Mangan,1,2015-10-06,Wrexham,A,2-2,2,2,Non-League,League,5,Gary Brabin
2015/16,15,Lois Maynard,1,2015-10-06,Wrexham,A,2-2,2,2,Non-League,League,5,Gary Brabin
2015/16,16,Steven Jennings,1,2015-10-10,Eastleigh,H,1-2,1,2,Non-League,League,5,Gary Brabin
2015/16,18,James Norwood,1,2015-10-17,Forest Green Rovers,A,2-0,2,0,Non-League,League,5,Gary Brabin
2015/16,18,Gary Taylor-Fletcher,1,2015-10-17,Forest Green Rovers,A,2-0,2,0,Non-League,League,5,Gary Brabin
2015/16,23,James Norwood,2,2015-11-21,Guiseley AFC,H,2-1,2,1,Non-League,League,5,Gary Brabin
2015/16,24,James Norwood,1,2015-11-24,Woking,A,1-4,1,4,Non-League,League,5,Gary Brabin
2015/16,26,Adam Mekki,1,2015-12-05,Braintree Town,H,1-2,1,2,Non-League,League,5,Gary Brabin
2015/16,28,James Norwood,1,2015-12-19,F.C. Halifax Town,A,1-1,1,1,Non-League,League,5,Gary Brabin
2015/16,29,Michael Ihiekwe,1,2015-12-26,Macclesfield Town,A,2-1,2,1,Non-League,League,5,Gary Brabin
2015/16,29,Steve McNulty,1,2015-12-26,Macclesfield Town,A,2-1,2,1,Non-League,League,5,Gary Brabin
2015/16,30,James Norwood,1,2015-12-28,Altrincham,H,1-0,1,0,Non-League,League,5,Gary Brabin
2015/16,32,Jeff Hughes,1,2016-01-09,Barrow,A,4-3,4,3,Non-League,League,5,Gary Brabin
2015/16,32,Jake Kirby,1,2016-01-09,Barrow,A,4-3,4,3,Non-League,League,5,Gary Brabin
2015/16,32,Lois Maynard,1,2016-01-09,Barrow,A,4-3,4,3,Non-League,League,5,Gary Brabin
2015/16,32,Adam Mekki,1,2016-01-09,Barrow,A,4-3,4,3,Non-League,League,5,Gary Brabin
2015/16,33,Lee Vaughan,1,2016-01-23,Bromley,A,1-0,1,0,Non-League,League,5,Gary Brabin
2015/16,34,James Norwood,1,2016-01-30,Torquay United,H,2-1,2,1,Non-League,League,5,Gary Brabin
2015/16,34,Gary Taylor-Fletcher,1,2016-01-30,Torquay United,H,2-1,2,1,Non-League,League,5,Gary Brabin
2015/16,35,James Norwood,1,2016-02-06,Southport,H,1-0,1,0,Non-League,League,5,Gary Brabin
2015/16,38,James Norwood,1,2016-02-28,Chester,A,1-0,1,0,Non-League,League,5,Gary Brabin
2015/16,39,Michael Higdon,1,2016-03-05,Gateshead,H,3-1,3,1,Non-League,League,5,Gary Brabin
2015/16,39,James Norwood,2,2016-03-05,Gateshead,H,3-1,3,1,Non-League,League,5,Gary Brabin
2015/16,40,Jake Kirby,1,2016-03-08,Guiseley AFC,A,2-2,2,2,Non-League,League,5,Gary Brabin
2015/16,42,Jay Harris,1,2016-03-19,Forest Green Rovers,H,1-1,1,1,Non-League,League,5,Gary Brabin
2015/16,43,Jake Kirby,1,2016-03-25,Lincoln City,H,3-2,3,2,Non-League,League,5,Gary Brabin
2015/16,43,Adam Mekki,1,2016-03-25,Lincoln City,H,3-2,3,2,Non-League,League,5,Gary Brabin
2015/16,43,James Norwood,1,2016-03-25,Lincoln City,H,3-2,3,2,Non-League,League,5,Gary Brabin
2015/16,44,James Norwood,2,2016-03-28,Kidderminster Harriers,A,2-0,2,0,Non-League,League,5,Gary Brabin
2015/16,45,Lee Vaughan,1,2016-04-02,Welling United,H,1-2,1,2,Non-League,League,5,Gary Brabin
2015/16,46,Michael Higdon,1,2016-04-09,Torquay United,A,1-0,1,0,Non-League,League,5,Gary Brabin
2015/16,47,James Norwood,1,2016-04-16,Wrexham,H,1-2,1,2,Non-League,League,5,Gary Brabin
2015/16,48,James Norwood,1,2016-04-23,Eastleigh,A,1-0,1,0,Non-League,League,5,Gary Brabin
2015/16,49,Steven Jennings,1,2016-04-30,Grimsby Town,H,1-0,1,0,Non-League,League,5,Gary Brabin
2016/17,1,James Norwood,2,2016-08-06,Bromley,A,2-0,2,0,Non-League,League,5,Gary Brabin
2016/17,2,Andy Cook,1,2016-08-09,Barrow,H,2-0,2,0,Non-League,League,5,Gary Brabin
2016/17,2,James Norwood,1,2016-08-09,Barrow,H,2-0,2,0,Non-League,League,5,Gary Brabin
2016/17,3,Steven Jennings,1,2016-08-13,Eastleigh,H,2-1,2,1,Non-League,League,5,Gary Brabin
2016/17,3,James Norwood,1,2016-08-13,Eastleigh,H,2-1,2,1,Non-League,League,5,Gary Brabin
2016/17,4,Connor Jennings,1,2016-08-16,Boreham Wood,A,1-0,1,0,Non-League,League,5,Gary Brabin
2016/17,5,Andy Cook,1,2016-08-20,Maidstone United,H,2-1,2,1,Non-League,League,5,Gary Brabin
2016/17,5,Steve McNulty,1,2016-08-20,Maidstone United,H,2-1,2,1,Non-League,League,5,Gary Brabin
2016/17,6,Andy Cook,1,2016-08-27,Southport,A,1-1,1,1,Non-League,League,5,Gary Brabin
2016/17,7,James Norwood,1,2016-08-29,Guiseley AFC,H,1-0,1,0,Non-League,League,5,Gary Brabin
2016/17,8,Andy Cook,1,2016-09-03,Aldershot Town,A,1-3,1,3,Non-League,League,5,Gary Brabin
2016/17,12,Andy Cook,2,2016-09-24,Woking,H,3-1,3,1,Non-League,League,5,Paul Carden
2016/17,12,James Norwood,1,2016-09-24,Woking,H,3-1,3,1,Non-League,League,5,Paul Carden
2016/17,15,Andy Cook,1,2016-10-08,Wrexham,H,2-0,2,0,Non-League,League,5,Micky Mellon
2016/17,17,Jake Kirby,2,2016-10-22,Solihull Moors,A,3-0,3,0,Non-League,League,5,Micky Mellon
2016/17,17,James Norwood,1,2016-10-22,Solihull Moors,A,3-0,3,0,Non-League,League,5,Micky Mellon
2016/17,18,Andy Cook,1,2016-10-25,North Ferriby,H,1-0,1,0,Non-League,League,5,Micky Mellon
2016/17,19,Andy Cook,2,2016-10-29,Dover Athletic,A,4-1,4,1,Non-League,League,5,Micky Mellon
2016/17,19,Ben Tollitt,1,2016-10-29,Dover Athletic,A,4-1,4,1,Non-League,League,5,Micky Mellon
2016/17,20,Andy Cook,1,2016-11-12,Chester,H,2-2,2,2,Non-League,League,5,Micky Mellon
2016/17,20,Ben Tollitt,1,2016-11-12,Chester,H,2-2,2,2,Non-League,League,5,Micky Mellon
2016/17,21,Andy Cook,1,2016-11-19,Braintree Town,A,1-0,1,0,Non-League,League,5,Micky Mellon
2016/17,22,Lois Maynard,1,2016-11-22,Forest Green Rovers,A,2-2,2,2,Non-League,League,5,Micky Mellon
2016/17,22,James Norwood,1,2016-11-22,Forest Green Rovers,A,2-2,2,2,Non-League,League,5,Micky Mellon
2016/17,23,Andy Mangan,2,2016-11-26,Torquay United,H,2-1,2,1,Non-League,League,5,Micky Mellon
2016/17,24,Ben Tollitt,1,2016-11-29,Gateshead,A,1-0,1,0,Non-League,League,5,Micky Mellon
2016/17,25,James Norwood,1,2016-12-03,York City,H,1-0,1,0,Non-League,League,5,Micky Mellon
2016/17,27,Jeff Hughes,1,2016-12-17,Lincoln City,A,1-2,1,2,Non-League,League,5,Micky Mellon
2016/17,28,Jeff Hughes,1,2016-12-26,Macclesfield Town,H,1-0,1,0,Non-League,League,5,Micky Mellon
2016/17,29,Steve McNulty,1,2017-01-01,Macclesfield Town,A,2-4,2,4,Non-League,League,5,Micky Mellon
2016/17,29,Richard Sutton,1,2017-01-01,Macclesfield Town,A,2-4,2,4,Non-League,League,5,Micky Mellon
2016/17,32,Andy Cook,1,2017-01-31,Woking,A,3-0,3,0,Non-League,League,5,Micky Mellon
2016/17,32,Ben Tollitt,2,2017-01-31,Woking,A,3-0,3,0,Non-League,League,5,Micky Mellon
2016/17,35,Andy Cook,2,2017-02-11,Bromley,H,2-2,2,2,Non-League,League,5,Micky Mellon
2016/17,36,James Norwood,1,2017-02-18,Eastleigh,A,2-0,2,0,Non-League,League,5,Micky Mellon
2016/17,36,Ben Tollitt,1,2017-02-18,Eastleigh,A,2-0,2,0,Non-League,League,5,Micky Mellon
2016/17,37,Andy Cook,2,2017-02-21,Boreham Wood,H,2-1,2,1,Non-League,League,5,Micky Mellon
2016/17,39,Andy Cook,1,2017-03-03,Chester,A,3-2,3,2,Non-League,League,5,Micky Mellon
2016/17,39,Jay Harris,1,2017-03-03,Chester,A,3-2,3,2,Non-League,League,5,Micky Mellon
2016/17,39,James Norwood,1,2017-03-03,Chester,A,3-2,3,2,Non-League,League,5,Micky Mellon
2016/17,40,Andy Cook,1,2017-03-07,Barrow,A,1-2,1,2,Non-League,League,5,Micky Mellon
2016/17,44,Andy Cook,1,2017-03-21,North Ferriby,A,4-1,4,1,Non-League,League,5,Micky Mellon
2016/17,44,Jay Harris,3,2017-03-21,North Ferriby,A,4-1,4,1,Non-League,League,5,Micky Mellon
2016/17,45,Andy Cook,1,2017-03-25,Braintree Town,H,1-0,1,0,Non-League,League,5,Micky Mellon
2016/17,46,Cole Stockton,1,2017-03-28,Dover Athletic,H,1-0,1,0,Non-League,League,5,Micky Mellon
2016/17,48,Michael Ihiekwe,2,2017-04-04,Sutton United,H,3-2,3,2,Non-League,League,5,Micky Mellon
2016/17,49,Aaron Collins,1,2017-04-08,Solihull Moors,H,9-0,9,0,Non-League,League,5,Micky Mellon
2016/17,49,Andy Cook,1,2017-04-08,Solihull Moors,H,9-0,9,0,Non-League,League,5,Micky Mellon
2016/17,49,Connor Jennings,3,2017-04-08,Solihull Moors,H,9-0,9,0,Non-League,League,5,Micky Mellon
2016/17,49,Liam Ridehalgh,1,2017-04-08,Solihull Moors,H,9-0,9,0,Non-League,League,5,Micky Mellon
2016/17,49,Cole Stockton,3,2017-04-08,Solihull Moors,H,9-0,9,0,Non-League,League,5,Micky Mellon
2016/17,51,Connor Jennings,1,2017-04-14,Aldershot Town,H,2-2,2,2,Non-League,League,5,Micky Mellon
2016/17,51,Cole Stockton,1,2017-04-14,Aldershot Town,H,2-2,2,2,Non-League,League,5,Micky Mellon
